Date,Artist,Song Name,Video,Type,Release
3/27/16,BtoB,Remember That,https://youtu.be/vcnv3jjWgSc,Boy,Major
3/27/16,Jun Hyoseong,Find Me,https://youtu.be/NvHD5B99rhQ,Girl Solo,Major
3/27/16,Girls Girls,Girls Girls,https://youtu.be/-0adMxZeoGQ,Girl,Major
3/24/16,Lip Service,Hello,https://youtu.be/mJQNmdcxKfc,Girl,Major
3/24/16,M.A.S 0094,Feeling Good,https://youtu.be/04Xds754tOc,Boy,Major
3/23/16,A.cian,Touch,https://youtu.be/c30PDzrKgBI,Boy,Major
3/20/16,GOT7,Fly,https://youtu.be/Q4vFviZ4qw0,Boy,Major
3/18/16,FTISLAND,You Don't Know Who I Am,https://youtu.be/kN8QEw1lyNc,Boy,Japanese
3/16/16,Red Velvet,One of These Nights,https://youtu.be/9xWiro_tS1k,Girl,Major
3/14/16,Daybreak,Mellow,https://youtu.be/atstFjRxf4c,Boy,Major
3/14/16,Holics,U Lie,https://youtu.be/vck0nsUEmcw,Girl,Minor
3/14/16,Holics,Our Story,https://youtu.be/sUsbLxiZMEc,Girl,Minor
3/9/16,WJSN,Catch Me,https://youtu.be/A6JrasjoyeY,Girl,Minor
3/8/16,JJCC,Today,https://youtu.be/_n3unvHCEio,Boy,Major
3/8/16,Fiestar,Mirror,https://youtu.be/xKMT44GBaUI,Girl,Major
3/8/16,Miss S,Don't Speak Without Soul,https://youtu.be/Y5NGjlTHHpY,Girl,Major
3/7/16,Snuper,Platonic Love,https://youtu.be/KJLYikmDoIM,Boy,Major
3/4/16,B.A.P,Kingdom,https://youtu.be/VBS1stsxtzM,Boy,Japanese
3/2/16,KNK,Knock,https://youtu.be/HYVDIZcb6Og,Boy,Major
3/1/16,Voisper,In Your Voice,https://youtu.be/pcDIOpnJkes,Boy,Major
2/29/16,CLC,High Heels,https://youtu.be/0yAN3zJQPUg,Girl,Major
2/28/16,Mamamoo,My Recipe,https://youtu.be/TBQEtiAIC2o,Girl,Minor
2/25/16,ASTRO,Cat's Eye,https://youtu.be/TFPnK016xo0,Boy,Minor
2/25/16,Bloomy,Because Of You,https://youtu.be/QFIma6wmots,Girl,
2/25/16,Mamamoo,You're The Best,https://youtu.be/QbhmTM1cRro,Girl,Major
2/24/16,Apink,Brand New Days,https://youtu.be/9HjrFnKEE8w,Girl,Japanese
2/24/16,WJSN,Mo Mo Mo,https://youtu.be/RRJqH0Plqg8,Girl,Major
2/23/16,Ladies' Code,Galaxy,https://youtu.be/hcgT1eq3CLM,Girl,Major
2/23/16,Teen Top,Don't Drink,https://youtu.be/Diik9bl3nlk,Boy,Minor
2/22/16,ASTRO,Hide & Seek,https://youtu.be/KEgSjGQEZnM,Boy,Major
2/22/16,4Ten,Severely,https://youtu.be/BxpOCMH3NeQ,Girl,Major
2/22/16,Taemin,Press Your Number,https://youtu.be/XsOGiTSZ_cg,Boy Solo,Major
2/21/16,B.A.P,Feel So Good,https://youtu.be/CVNGjg92z-g,Boy,Major
2/21/16,Taemin,Drip Drop,https://youtu.be/Oz3mm3tPKfg,Boy Solo,Minor
2/17/16,Wable,I Want To Fall In Love,https://youtu.be/LLpoj0gwRyc,Girl,Major
2/16/16,NU'EST,Overcome,https://youtu.be/xmqnT6CFSAk,Boy,Major
2/15/16,Double S 301,Sorry I'm Busy,https://youtu.be/uLP_-rScMik,Boy,Minor
2/15/16,Double S 301,Pain,https://youtu.be/Lh8857K5Pjs,Boy,Major
2/15/16,Brave Girls,Deepened,https://youtu.be/TsD79puVGRI,Girl,Major
2/14/16,Rainbow,Whoo,https://youtu.be/URPYRLiGAnY,Girl,Major
2/14/16,BtoB,Dear Bride,https://youtu.be/w2MgU5XGe7Q,Boy,Japanese
2/11/16,AOA CREAM,I'm Jelly Baby,https://youtu.be/bhKFSXN2Fr4,Girl,Major
2/11/16,Mamamoo,Taller Than You,https://youtu.be/h41Rrk_6rzs,Girl,Minor
2/9/16,N.Flying,Knock Knock,https://youtu.be/_o5QfuPdgpo,Boy,Japanese
2/7/16,The Legend,This,https://youtu.be/QM7H8elVMNw,Boy,Major
2/4/16,Mamamoo,My Hometown,https://youtu.be/pILouGs_k7M,Girl,Minor
2/3/16,Taeyeon,Rain,https://youtu.be/eHir_vB1RUI,Girl Solo,Minor
1/31/16,4Minute,Hate,https://youtu.be/D_F9HUTYnl0,Girl,Major
1/31/16,WINNER,Baby Baby,https://youtu.be/jBBy2p5EQhs,Boy,Major
1/31/16,WINNER,Sentimental,https://youtu.be/OV9NJGTLm-4,Boy,Major
1/31/16,WINNER,I'm Young,https://youtu.be/P79G22cJe74,Boy,Major
1/28/16,M.C The Max,No matter where,https://youtu.be/va5rf20Un24,Boy,Major
1/26/16,IMFACT,Lollipop,https://youtu.be/x3ydTrmax9o,Boy,Major
1/26/16,SUS4,Pick Me Up,https://youtu.be/lVG-vfUtuco,Girl,Major
1/25/16,A.SOME,Temptress,https://youtu.be/Xyz1SxHNyNQ,Girl,Major
1/24/16,GFRIEND,Rough,https://youtu.be/0VKcLPdY9lI,Girl,Major
1/24/16,Mr.Mr,Just 1 Light,https://youtu.be/xMTNG7FkeFY,Boy,Japanese
1/21/16,CNBLUE,Feel Good,https://youtu.be/rgI6nBPjU8o,Boy,CF
1/21/16,Bubble X,Monologue,https://youtu.be/X7bu241huKk,Girl,Minor
1/21/16,Bubble X,Hit It,https://youtu.be/2eHzRBElVGE,Girl,Minor
1/20/16,The Legend,Crush On You,https://youtu.be/5f3p08llg5U,Boy,Major
1/20/16,CROSS GENE,"Noona, You",https://youtu.be/b6l-CkRJOJs,Boy,Major
1/18/16,KARA,French kiss,https://youtu.be/lRF-hYdfA2s,Girl,Japanese
1/18/16,VIXX,Depend On Me,https://youtu.be/M97k_IrcQtY,Boy,Japanese
1/17/16,Stellar,Sting,https://youtu.be/IIj7j7mtNS4,Girl,Major
1/17/16,Teen Top,Warning Sign,https://youtu.be/oLH8CxDfL_Y,Boy,Major
1/14/16,V.O.S,The Only One For Me,https://youtu.be/Rawn2CVDWE0,Boy,Major
1/13/16,Baechigi,Walkak,https://youtu.be/4dSr9L7qdWs,Boy,Major
1/7/16,Lucky J,No Love,https://youtu.be/LHwRNuNPvDc,Co-ed,Major
1/7/16,AshGray,Push & Pull,https://youtu.be/-PMtLCWVSjQ,Boy,Major
1/6/16,Flashe,Lip Bomb,https://youtu.be/UZrTt8hRnns,Girl,Major
1/4/16,Dal Shabet,Someone Like U,https://youtu.be/6H1QOFBNRWs,Girl,Major
1/4/16,CoCoSoRi,Dark Circle,https://youtu.be/X4SGYjRPx1g,Girl,Major
12/23/15,iKON,What's Wrong?,https://youtu.be/KS2UujCafvQ,Boy,Major
12/23/15,iKON,Dumb & Dumber,https://youtu.be/QjZkpm7_kRk,Boy,Major
12/20/15,APRIL,Snowman,https://youtu.be/YqAP4M_5XCs,Girl,Major
12/17/15,Dickpunks,Show Me,https://youtu.be/l6ZL6rMnneI,Boy,Major
12/16/15,HISTORY,Lost,https://youtu.be/ThQdZvxgpkE,Boy,Japanese
12/13/15,SHINee,DxDxD,https://youtu.be/OTZMso8njbo,Boy,Japanese
12/9/15,EXO,Sing For You,https://youtu.be/nqaSboKBIuA,Boy,Minor
12/8/15,g.o.d,A Funny But Sad Day,https://youtu.be/sXkZgR9gS24,Boy,Major
12/8/15,Brown Eyed Soul,Home,https://youtu.be/qWRDjlbnKQM,Boy,Major
12/7/15,Dynamic Duo,Oksang,https://youtu.be/v5f3fD3NtW8,Boy,Minor
12/6/15,Lovelyz,For You,https://youtu.be/mFnN0q05_B4,Girl,Major
12/3/15,Girls' Generation-TTS,Dear Santa,https://youtu.be/CL34w0xql7s,Girl,Major
12/3/15,Girls' Generation-TTS,Dear Santa (English ver.),https://youtu.be/FXbwcq6WZ-M,Girl,English
12/3/15,SEVENTEEN,Q&A (with Ailee),https://youtu.be/Uk01FiCAk50,Boy,Minor
12/2/15,Nell,Lost in perspective,https://youtu.be/Nx_IUlhj66E,Boy,Major
12/1/15,LABOUM,AALOW AALOW,https://youtu.be/o3C_frwl79A,Girl,Major
11/29/15,BTS,Run,https://youtu.be/5Wn85Ge22FQ,Boy,Major
11/26/15,UP10TION,Catch Me,https://youtu.be/YE5KxgrkK0k,Boy,Major
11/26/15,Noel,In the End,https://youtu.be/IW06kHkKSfY,Boy,Major
11/25/15,I.C.E,Over U,https://youtu.be/hSaPyVwoOhQ,Girl,Major
11/25/15,K-Much,Tie My Hands,https://youtu.be/YtMItMUPEbE,Boy,Major
11/24/15,Road Boyz,Show Me Bang Bang,https://youtu.be/MGze2L5oiG4,Boy,Major
11/24/15,APRIL,Muah!,https://youtu.be/Z6OxJMuSnx4,Girl,Major
11/23/15,9MUSES,Sleepless Night,https://youtu.be/wNnV2D7ME7A,Girl,Major
11/23/15,5tion,Lie,https://youtu.be/VRNbTJlQ5oA,Boy,Minor
11/22/15,GOT7,Confession Song,https://youtu.be/gNLF7ysoc6w,Boy,Minor
11/20/15,Dynamic Duo,Dodoripyo,https://youtu.be/v63zKfh-cv0,Boy,Minor
11/20/15,BIGFLO,"1,2,3,4",https://youtu.be/M31OMJB6UwA,Boy,Japanese
11/18/15,Apink,Sunday Morning,https://youtu.be/Ppjsorbd0Fo,Girl,Japanese
11/17/15,EXID,Hot Pink,https://youtu.be/8NaeaLW8CLY,Girl,Major
11/17/15,JJCC,Insomnia,https://youtu.be/vWfvnD9BKqg,Boy,Major
11/17/15,Dynamic Duo,Jam,https://youtu.be/bbTOhfJYQkc,Boy,Major
11/16/15,B.I.G,Taola,https://youtu.be/VHG5mzW1-no,Boy,Major
11/16/15,Road Boyz,Poison Girl,https://youtu.be/WiRysO93K9c,Boy,Minor
11/16/15,Dynamic Duo,J.O.T.S,https://youtu.be/oxnAcKfSa1Q,Boy,Minor
11/16/15,The Legend,Nail,https://youtu.be/IrsTz_ve2gI,Boy,Major
11/15/15,Snuper,Shall We Dance,https://youtu.be/nB6eX7Lc2CY,Boy,Major
11/15/15,B.A.P,"Young, Wild & Free",https://youtu.be/_1_rw1gU6h0,Boy,Major
11/15/15,iKON,Anthem,https://youtu.be/qdD7ciXKfzE,Boy,Major
11/15/15,iKON,Apology,https://youtu.be/blSCDrx0CDA,Boy,Major
11/12/15,UP10TION,Come as you are,https://youtu.be/RoJwaRTjHps,Boy,Minor
11/12/15,MyB,DdoDdo,https://youtu.be/oKjlIbckuW4,Girl,Major
11/11/15,Dia Girls,Gently,https://youtu.be/kU4yecpcDGc,Girl,Major
11/11/15,D.Holic,Murphy & Sally,https://youtu.be/mREGml_aZoI,Girl,Major
11/11/15,Madtown,OMGT,https://youtu.be/dODodiuO0uU,Boy,Major
11/10/15,EXO,Lightsaber,https://youtu.be/ukAvTZbnN94,Boy,CF
11/9/15,Crayon Pop,Dancing All Night,https://youtu.be/K-B5XAxDQ8w,Girl,Japanese
11/9/15,Tahiti,Skip,https://youtu.be/Tc909eoH2wo,Girl,Major
11/9/15,Wanna.B,Hands Up,https://youtu.be/clViD7CJcho,Girl,Major
11/9/15,VIXX,Chained Up,https://youtu.be/vqzBrI76e4g,Boy,Major
11/9/15,MAP6,Storm,https://youtu.be/XhL74E1xVgc,Boy,Major
11/5/15,Vetty L,Come Back Please,https://youtu.be/HJF7KGvNvN8,Girl,Major
11/4/15,Rania,Demonstrate,https://youtu.be/aVdAXzu6LgE,Girl,Major
11/4/15,ROMEO,Target,https://youtu.be/YC0-c0iW4WA,Boy,Major
11/4/15,Davichi,Moment,https://youtu.be/-HBkX3VGrWw,Girl,Minor
11/4/15,Brown Eyed Girls,Brave New World,https://youtu.be/8fMnBrts2cg,Girl,Major
11/4/15,Brown Eyed Girls,Warm Hole,https://youtu.be/hflLXh1M-is,Girl,Minor
11/3/15,Year 7 Class 1,Believe,https://youtu.be/1nlS9muDxBM,Girl,Major
11/2/15,Gavy NJ,Hello,https://youtu.be/nXnK7MIwIos,Girl,Major
11/1/15,VAV,Under The Moonlight,https://youtu.be/dhUxG95s1y8,Boy,Major
11/1/15,High4,D.O.A (Dead or Alive),https://youtu.be/nJBoTu_gogk,Boy,Major
10/27/15,B1A4,Happy Days,https://youtu.be/t1F3a9f_vdQ,Boy,Japanese
10/26/15,f(x),4 Walls,https://youtu.be/4j7Umwfx60Q,Girl,Major
10/25/15,SHINee,Sing Your Song,https://youtu.be/bbiU2EBJA_U,Boy,Japanese
10/21/15,N.Flying,Lonely,https://youtu.be/D5BlM1NMP5c,Boy,Major
10/19/15,DIA,My Friend's Boyfriend,https://youtu.be/ui_YY5mJZT4,Girl,Major
10/19/15,TWICE,Like OOH-AHH,https://youtu.be/0rtV5esQT6I,Girl,Major
10/18/15,Topp Dogg,The Beat,https://youtu.be/urmX0l5aBs8,Boy,Major
10/15/15,Uniq,Best Friend,https://youtu.be/UsQUHoViugo,Boy,Minor
10/13/15,AOA,Oh Boy,https://youtu.be/fCATw-7au30,Girl,Japanese
10/11/15,BtoB,Way Back Home,https://youtu.be/lr-MkPRHFms,Boy,Major
10/7/15,Oh My Girl,Closer,https://youtu.be/isUudT58Xfk,Girl,Major
10/7/15,BIGFLO,Obliviate,https://youtu.be/yEtpfu_ro6E,Boy,Major
10/6/15,Taeyeon,I feat. Verbal Jint,https://youtu.be/4OrCA1OInoo,Girl Solo,Major
10/6/15,MelodyDay,Speed Up,https://youtu.be/_cVD9jQZje8,Girl,Major
10/1/15,MONSTA X,Hero,https://youtu.be/FZ9lJ5ctd0s,Boy,Major
9/30/15,Lovelyz,Ah-Choo,https://youtu.be/v7qisJ_KuYI,Girl,Major
9/30/15,24K,Super Fly,https://youtu.be/CnmLjdvTeCE,Boy,Major
9/30/15,iKON,Rhythm Ta,https://youtu.be/tYI5CriE6XU,Boy,Major
9/30/15,iKON,Airplane,https://youtu.be/ORzHsIWx8UQ,Boy,Major
9/30/15,A-Daily,Spotlight,https://youtu.be/fCCpaj4Ck1Q,Girl,Major
9/28/15,GOT7,If You Do,https://youtu.be/T0iPB_JyS5g,Boy,Major
9/24/15,A.H.H.A,Hood On,https://youtu.be/Lsr_-go-d_A,Girl,Major
9/24/15,Mamamoo,Girl Crush,https://youtu.be/8VqixYI3rKA,Girl,OST
9/23/15,Cool,It's Alright,https://youtu.be/5jl8GwA3xn0,Co-ed,Major
9/22/15,Berry Good,My First Love,https://youtu.be/yGzsKjUCrnE,Girl,Major
9/18/15,Nell,Star Shell,https://youtu.be/kgB219Noobk,Boy,Major
9/17/15,DIA,I Wanna Listen to Music,https://youtu.be/VMQSFXzssSU,Girl,Minor
9/17/15,DIA,Lean on Me (feat. Microdot),https://youtu.be/P47TTxS4lTs,Girl,Minor
9/17/15,ZE:A,Continue,https://youtu.be/CAhrdIuV4I8,Boy,Minor
9/16/15,Jonghyun,End of a Day,https://youtu.be/wGP-gfCWXYI,Boy Solo,Minor
9/15/15,Super Junior,Magic,https://youtu.be/xMZ5nK5G71o,Boy,Major
9/14/15,DIA,Somehow,https://youtu.be/tzQv6TgwuFQ,Girl,Major
9/14/15,Jessi,Ssenunni,https://youtu.be/QdZ3AzhY5Fo,Girl Solo,Major
9/14/15,Fly To The Sky,It happens to be that way,https://youtu.be/Q8KO4sekJyI,Boy,Major
9/14/15,Fly To The Sky,If I have to hate you,https://youtu.be/KiQ8OIiNwmY,Boy,Major
9/14/15,iKON,My Type,https://youtu.be/ZS6vfv4sszg,Boy,Major
9/13/15,CNBLUE,Cinderella,https://youtu.be/YLay6l7CakM,Boy,Major
9/13/15,Lovelyz,Shooting Star,https://youtu.be/VblCeotmvs4,Girl,Minor
9/10/15,UP10TION,"So, Dangerous",https://youtu.be/6cBQ9DzpQRk,Boy,Major
9/9/15,Zest,Give Me A Chance,https://youtu.be/lbOlvd9XjKA,Boy,Major
9/9/15,SEVENTEEN,Mansae,https://youtu.be/MKbwrcIjfy8,Boy,Major
9/8/15,Red Velvet,Dumb Dumb,https://youtu.be/XGdbaEDVWp0,Girl,Major
9/8/15,Ladies' Code,Smile Even Though It Hurts,https://youtu.be/AtIqA6TY8Q4,Girl,Minor
9/7/15,CNBLUE,Supernova,https://youtu.be/FWGmg4yN_j4,Boy,Japanese
9/7/15,5tion,Because of You,https://youtu.be/M2qWXeh18Lo,Boy,Minor
9/6/15,DAY6,Congratulations,https://youtu.be/x3sFsHrUyLQ,Boy,Major
9/6/15,MONSTA X,Rush,https://youtu.be/bSo7gYXp-bA,Boy,Major
9/4/15,GOT7,Laugh Laugh Laugh,https://youtu.be/QnttrgiMYHg,Boy,Japanese
9/3/15,BIGSTAR,Full Moon Shine,https://youtu.be/ZxYsDHgHItg,Boy,Major
8/31/15,ZE:A J,Kiminosobani ~Love to You~,https://youtu.be/0TRuI2KBjtA,Boy,Japanese
8/27/15,BEATWIN,Stalker,https://youtu.be/o6D1J3BsDYo,Boy,Major
8/27/15,Year 7 Class 1,Always (2015 ver.),https://youtu.be/3c6VvThpbbg,Girl,Major
8/27/15,VIXX,Can't Say,https://youtu.be/OmH9RjIZjp4,Boy,Japanese
8/26/15,ALLSTAR,Sugar,https://youtu.be/eAPLZrwcnh4,Boy,Major
8/25/15,2EYES,Pippi,https://youtu.be/dvPx0Dz0Z3Y,Girl,Major
8/24/15,"Mamamoo, Basick",Stand Up,https://youtu.be/JW9YIAuYUi4,Girl,Minor
8/24/15,MyB,My Oh My,https://youtu.be/1YC5g5UcmFo,Girl,Major
8/23/15,APRIL,Dream Candy,https://youtu.be/H2T1yZbTMzo,Girl,Major
8/19/15,JJCC,Where You At,https://youtu.be/CLUqXE8mSyU,Boy,Major
8/19/15,SG Wannabe,Love You,https://youtu.be/3dVB4KGVkbE,Boy,Major
8/19/15,SG Wannabe,Good Memory,https://youtu.be/gty7Yf3VUVM,Boy,Major
8/18/15,Girls' Generation,You Think,https://youtu.be/hJYGddE0vHc,Girl,Major
8/17/15,Girls' Generation,Lion Heart,https://youtu.be/nVCubhQ454c,Girl,Major
8/16/15,FTISLAND,Puppy,https://youtu.be/VQY5VZe01Zg,Boy,Japanese
8/16/15,Blady,Secret Number,https://youtu.be/6Yukzfv47m0,Girl,Major
8/16/15,VIXX LR,Beautiful Liar,https://youtu.be/ZKTaIsFkCcY,Boy,Major
8/9/15,B1A4,Sweet Girl,https://youtu.be/5W7GSJ-4ZqQ,Boy,Major
8/9/15,ZE:A J,Marry Me,https://youtu.be/-0h6axOoAIM,Boy,Chinese
8/8/15,BtoB,Summer Color My Girl,https://youtu.be/G8BEPY1KhqI,Boy,Japanese
8/6/15,Baechigi,Shut Up,https://youtu.be/BBzmsNdnWPc,Boy,Major
8/4/15,GD&T.O.P,Zutter,https://youtu.be/D8t8A8E_Tqc,Boy,Major
8/4/15,BIGBANG,Let's Not Fall In Love,https://youtu.be/9jTo6hTZmiQ,Boy,Major
8/3/15,T-ara,So Crazy,https://youtu.be/maSoUetHock,Girl,Major
8/3/15,Apink,Petal,https://youtu.be/CDhfIgS4aAo,Girl,Minor
8/2/15,SHINee,Married To The Music,https://youtu.be/bcu7yZBeSKw,Boy,Major
8/2/15,The Legend,Shadow,https://youtu.be/AxPO4jtQgYs,Boy,Major
8/1/15,Baby Boo,Boo Boo Boo,https://youtu.be/V2jHQ5hvsds,Girl,Major
7/31/15,Wonder Girls,I Feel You,https://youtu.be/V9QXQz6uE0M,Girl,Major
7/30/15,Dickpunks,Let's Play In The HanRiver,https://youtu.be/x8Gh2J1nRAc,Boy,Major
7/29/15,Flashe,The Star Of Stars,https://youtu.be/ViTab10kVBI,Girl,Major
7/29/15,ZPZG,AOAO,https://youtu.be/5bEifybKxOY,Boy,Major
7/26/15,Beast,YeY,https://youtu.be/8JQJ83aFNo8,Boy,Major
7/21/15,10X10,AMOMIA,https://youtu.be/b6vguT3tq6k,Girl,Major
7/21/15,Hello Venus,I'm Ill,https://youtu.be/OtSS4xcdXpI,Girl,Major
7/20/15,Wanna.B,Attention,https://youtu.be/8fcEkxFLHmQ,Girl,Major
7/19/15,Beast,Gotta Go To Work,https://youtu.be/mjP5mx30g8c,Boy,Minor
7/19/15,Stellar,Vibrato,https://youtu.be/pOmTdFpIDX8,Girl,Major
7/19/15,Sonamoo,Cushion,https://youtu.be/FYqfHaAkplw,Girl,Major
7/17/15,Awesome Baby,Why me?,https://youtu.be/aLvNgZvIV4Q,Girl,Major
7/15/15,Super Junior,Devil,https://youtu.be/gOwERHxXcTs,Boy,Major
7/15/15,N*White,Paradise,https://youtu.be/_v23YGDdSVA,Girl,Major
7/13/15,Infinite,Bad,https://youtu.be/i1oTSAhdzNQ,Boy,Major
7/12/15,GOT7,Just Right,https://youtu.be/vrdk3IGcau8,Boy,Major
7/7/15,D.Holic,Chewy,https://youtu.be/UvHpDhBdSto,Girl,Major
7/7/15,Take,Rainy Day,https://youtu.be/HDYAGD2TTcQ,Boy,Major
7/5/15,LoveUs,Tickle,https://youtu.be/FOclpWgRqHI,Girl,Major
7/3/15,A.cian,Just Leave,https://youtu.be/YaD2ayfE92Q,Boy,Minor
7/2/15,4Ten,Go Easy,https://youtu.be/Pr1RNlTRkXI,Girl,Major
7/1/15,Minx,Love Shake,https://youtu.be/iLXyoC2HRgY,Girl,Major
7/1/15,9MUSES,Hurt Locker,https://youtu.be/sna6j078eOw,Girl,Major
7/1/15,Hotshot,I'm A Hotshot,https://youtu.be/LAn6KvsnP3E,Boy,Major
6/30/15,BIGBANG,Sober,https://youtu.be/MBNQgq56egk,Boy,Major
6/30/15,Myname,Hello Again,https://youtu.be/nqgSLHZaO_4,Boy,Japanese
6/29/15,Crayon Pop,Rarirure,https://youtu.be/AczeObkJDAM,Girl,Japanese
6/28/15,BtoB,It's OK,https://youtu.be/SNpuKLfv1EE,Boy,Major
6/24/15,Playback,Playback,https://youtu.be/FZU5Nqre3vE,Girl,Major
6/23/15,4Men,Blanket Kick,https://youtu.be/VviGrjBc-uU,Boy,Major
6/22/15,GFRIEND,Me Gustas Tu,https://youtu.be/m-CKVr6Z1Tw,Girl,Major
6/21/15,AOA,Heart Attack,https://youtu.be/1pBgMBBsv4k,Girl,Major
6/21/15,Teen Top,ah-ah,https://youtu.be/TrOVgqgTRSM,Boy,Major
6/21/15,SISTAR,Shake It,https://youtu.be/0Z7UVf26KS0,Girl,Major
6/19/15,Asha,Mr. Liar,https://youtu.be/GpGJ6zJs_LA,Girl,Major
6/18/15,Mamamoo,Um Oh Ah Yeh,https://youtu.be/pFuJAIMQjHk,Girl,Major
6/15/15,Apink,Remember,https://youtu.be/bXlrqQKbjSM,Girl,Major
6/15/15,Song Jieun,Cool Night (with Sleepy),https://youtu.be/TuiEhI9NOyM,Girl Solo,Minor
6/14/15,2PM,My House,https://youtu.be/u2pFB1dCSo4,Boy,Major
6/12/15,December,Reason,https://youtu.be/HKFq44bMhxo,Boy,Major
6/10/15,Tritops,Sorry That I'm Ugly,https://youtu.be/XWAAcD7afbk,Boy,Major
6/10/15,TimeZ,Awaken,https://youtu.be/I4sdeLsdw0E,Boy,Major
6/8/15,MBLAQ,Mirror,https://youtu.be/_h1_Imyi2D4,Boy,Major
6/8/15,MelodyDay,#LoveMe,https://youtu.be/UMOVGU-IyHY,Girl,Major
6/7/15,Girls' Generation,Party,https://youtu.be/HQzu7NYlZNQ,Girl,Major
6/4/15,A.KOR BLACK,How We Do,https://youtu.be/4HqREloG1sE,Girl,Major
6/4/15,BIGBANG,We Like 2 Party,https://youtu.be/oFmfi1vM7co,Boy,Major
6/3/15,Boys Republic,Hello,https://youtu.be/B1nD7untld8,Boy,Major
6/3/15,High4,Baby Boy,https://youtu.be/QbouVzMYrYY,Boy,Major
6/2/15,EXO,Love Me Right,https://youtu.be/RuqaVryDRd0,Boy,Major
6/2/15,HALO,While You're Sleeping,https://youtu.be/duOm3S67qvw,Boy,Major
6/1/15,BIGBANG,Bang Bang Bang,https://youtu.be/2ips2mM7Zqw,Boy,Major
6/1/15,Year 7 Class 1,White Wind,https://youtu.be/-xYDMsqqvmo,Girl,Major
6/1/15,4Men,You’re My Home,https://youtu.be/ujuZU7K6Lho,Boy,Major
5/31/15,Speed,What U,https://youtu.be/xGci3RbaTdc,Boy,Major
5/30/15,EXO,Call Me Baby,https://youtu.be/yWfsla_Uh80,Boy,Major
5/29/15,SEVENTEEN,Adore U,https://youtu.be/JyQD-B_SqUU,Boy,Major
5/28/15,Urban Zakapa,212,https://youtu.be/oop4-M-hwVE,Co-ed,Major
5/27/15,CLC,Like,https://youtu.be/hhlU34DloDY,Girl,Major
5/27/15,2000won,GOODBAM,https://youtu.be/_sAVAyzhgj0,Boy,Major
5/26/15,JJY Band,OMG,https://youtu.be/i3NBn3lus6I,Boy,Major
5/25/15,KARA,Cupid,https://youtu.be/74RzHIpZuDY,Girl,Major
5/23/15,BTS,DOPE,https://youtu.be/BVwAVbKYYeM,Boy,Major
5/22/15,Urban Zakapa,Get,https://youtu.be/g4uWEaZqP1w,Co-ed,Major
5/22/15,Boyfriend,Glider,https://youtu.be/9BlbAuasu_Q,Boy,Japanese
5/21/15,Uniq,Luv Again,https://youtu.be/LW151v_K2es,Boy,Major
5/20/15,A6P,Face Off,https://youtu.be/IPGHaBRQeLc,Boy,Major
5/20/15,HISTORY,Might Just Die,https://youtu.be/bCyys9JqOGI,Boy,Major
5/19/15,N.Flying,Awesome,https://youtu.be/I4yiOSuk930,Boy,Major
5/18/15,SHINee,View,https://youtu.be/UF53cptEE5k,Boy,Major
5/18/15,GOT7,Love Train,https://youtu.be/RF8xDuagWbY,Boy,Japanese
5/13/15,MONSTA X,Trespass,https://youtu.be/WLeFYKDtw1I,Boy,Major
5/12/15,Myname,Just Tell Me,https://youtu.be/6lJJUen2rcM,Boy,Major
5/12/15,Take,Tonight,https://youtu.be/VzF86ejjW_w,Boy,Major
5/11/15,Girl's Day,Hello Bubble,https://youtu.be/9lSJMKi184c,Girl,Minor
5/10/15,Jun Hyoseong,Into You,https://youtu.be/N2rTpglCkaE,Girl Solo,Major
5/7/15,BESTie,Excuse Me,https://youtu.be/AuVi2ib-0qQ,Girl,Major
5/6/15,ROMEO,Lovesick,https://youtu.be/JIe47jQcnhc,Boy,Major
5/2/15,Lovelyz,Hi~,https://youtu.be/zbnRfBGjeaw,Girl,Major
4/30/15,BIGBANG,Loser,https://youtu.be/1CTced9CMMk,Boy,Major
4/30/15,BIGBANG,Bae Bae,https://youtu.be/TKD03uPVD-Q,Boy,Major
4/29/15,BTS,I NEED U,https://youtu.be/NMdTd9e-LEI,Boy,Major
4/29/15,Cupid,I Feel Good,https://youtu.be/4SEhoI6IdvQ,Girl,Major
4/28/15,Infinite,24 Hours,https://youtu.be/K6NwFALAvFs,Boy,Japanese
4/26/15,A.cian,Driving,https://youtu.be/wznxn9XsTEg,Boy,Major
4/23/15,Uniq,EOEO,https://youtu.be/96THVBRqJvY,Boy,Major
4/23/15,Mr.Mr,Out,https://youtu.be/vGwZxPNb5uM,Boy,Major
4/23/15,Hotshot,Watch Out,https://youtu.be/UeFq-g0uTEo,Boy,Minor
4/19/15,Oh My Girl,Cupid,https://youtu.be/fCrCUv6rQ7I,Girl,Major
4/19/15,Gavy NJ,Ju Ju Ju,https://youtu.be/NM-z8ZGz52s,Girl,Major
4/18/15,Apink,Promise U,https://youtu.be/nzljAKtsOuw,Girl,Minor
4/17/15,FTISLAND,Primavera,https://youtu.be/qo19uXd2uI8,Boy,Japanese
4/16/15,NU'EST,NA.NA.NA.Tears,https://youtu.be/BnGYFqgZoqk,Boy,Japanese
4/15/15,Tritops,Missing You Missing You Missing You,https://youtu.be/RQBhrgmeAwI,Boy,Major
4/14/15,Dal Shabet,Joker,https://youtu.be/a5seeyaBMsc,Girl,Major
4/14/15,Jinusean,Tell Me One More Time,https://youtu.be/4_I1HXMcOoM,Boy,Major
